timestamp,frame_number,status,method,contour_count,person_count
2026-07-09 09:46:37.062,203,MOTION DETECTED,Background Subtraction (MOG2),39,39
2026-07-09 09:46:37.117,204,MOTION DETECTED,Background Subtraction (MOG2),40,40
2026-07-09 09:46:37.158,205,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:37.200,206,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:37.265,207,MOTION DETECTED,Background Subtraction (MOG2),42,42
2026-07-09 09:46:37.292,208,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:37.349,209,MOTION DETECTED,Background Subtraction (MOG2),39,39
2026-07-09 09:46:37.378,210,MOTION DETECTED,Background Subtraction (MOG2),34,34
2026-07-09 09:46:37.465,211,MOTION DETECTED,Background Subtraction (MOG2),36,36
2026-07-09 09:46:37.492,212,MOTION DETECTED,Background Subtraction (MOG2),34,34
2026-07-09 09:46:37.533,213,MOTION DETECTED,Background Subtraction (MOG2),35,35
2026-07-09 09:46:37.566,214,MOTION DETECTED,Background Subtraction (MOG2),33,33
2026-07-09 09:46:37.643,215,MOTION DETECTED,Background Subtraction (MOG2),37,37
2026-07-09 09:46:37.683,216,MOTION DETECTED,Background Subtraction (MOG2),34,34
2026-07-09 09:46:37.726,217,MOTION DETECTED,Background Subtraction (MOG2),33,33
2026-07-09 09:46:37.765,218,MOTION DETECTED,Background Subtraction (MOG2),32,32
2026-07-09 09:46:37.827,219,MOTION DETECTED,Background Subtraction (MOG2),31,31
2026-07-09 09:46:37.876,220,MOTION DETECTED,Background Subtraction (MOG2),32,32
2026-07-09 09:46:37.917,221,MOTION DETECTED,Background Subtraction (MOG2),36,36
2026-07-09 09:46:37.966,222,MOTION DETECTED,Background Subtraction (MOG2),37,37
2026-07-09 09:46:38.041,223,MOTION DETECTED,Background Subtraction (MOG2),38,38
2026-07-09 09:46:38.078,224,MOTION DETECTED,Background Subtraction (MOG2),38,38
2026-07-09 09:46:38.113,225,MOTION DETECTED,Background Subtraction (MOG2),38,38
2026-07-09 09:46:38.148,226,MOTION DETECTED,Background Subtraction (MOG2),37,37
2026-07-09 09:46:38.191,227,MOTION DETECTED,Background Subtraction (MOG2),38,38
